processor_type_enc,log_ram,ram,processor_speed,total_storage,ppi,ssd_storage,Weight,total_pixels,ram_to_ssd_ratio,TypeName_Notebook,display_type_ord,Price
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,1.14598082683604,-0.45885668539856783,-0.277730506657103,1.3956796681388541,-0.07590310418276833,0.0625,0,2,62231.04
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-0.9018350871922224,-0.07590310418276833,0.0312,1,2,50562.72
36,-1.161502921102972,-0.8701617828076473,-0.6073894069296288,-0.20778674110084575,-0.45885668539856783,-1.0714514890391216,1.1011264943784596,-0.07590310418276833,0.0,1,2,28185.12
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.6592967337378681,-0.07590310418276833,0.0312,0,2,53226.72
38,-1.161502921102972,-0.8701617828076473,0.19689847291859522,-0.20778674110084575,-0.813936018345289,-1.0714514890391216,-0.607281913431828,-0.8118684579155703,0.0,1,1,36443.52
58,1.5396034455647016,1.4760661912268547,0.5990424128427077,-0.1828707735928049,-0.13836300176483904,2.103432440488952,1.8522370874674656,-0.07590310418276833,0.0312,0,2,69530.4
22,-1.161502921102972,-0.8701617828076473,-2.4170371365881334,-1.1795094739144387,-0.813936018345289,-1.0714514890391216,-0.9018350871922224,-0.8118684579155703,0.0,1,1,15557.76
36,0.1358546346905845,-0.0880857914628133,-0.6073894069296288,-0.7144114137643429,-1.0767869531240308,0.5159904757249154,-0.07708620066311789,-0.8118684579155703,0.0312,1,1,35431.2
38,-1.161502921102972,-0.8701617828076473,0.19689847291859522,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.5120201468576708,-0.07590310418276833,0.0,1,2,26586.72
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.21746697309727678,-0.07590310418276833,0.0312,1,2,39907.2528
43,-1.161502921102972,-0.8701617828076473,-0.004173497043461033,0.8802105067502711,-1.0767869531240308,-1.0714514890391216,0.5856584402977698,-0.8118684579155703,0.0,1,1,30849.12
9,-1.161502921102972,-0.8701617828076473,-0.20524546700551638,-0.20778674110084575,-1.0767869531240308,-1.0714514890391216,0.5120201468576708,-0.8118684579155703,0.0,1,1,20619.36
18,-1.161502921102972,-0.8701617828076473,-1.612749256739909,-1.2127307639251597,-0.13836300176483904,-1.0714514890391216,0.21746697309727678,-0.07590310418276833,0.0,1,2,19127.52
58,1.5396034455647016,1.4760661912268547,0.5990424128427077,1.4117511469218091,-0.13836300176483904,0.5159904757249154,1.3073137160107358,-0.07590310418276833,0.0625,0,2,96916.32
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,-0.7144114137643429,0.2351620108154786,0.5159904757249154,-0.9607457219443013,-0.07590310418276833,0.0312,1,2,50136.48
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,1.14598082683604,-0.13836300176483904,-0.277730506657103,0.21746697309727678,-0.07590310418276833,0.0625,0,2,58554.72
26,0.1358546346905845,-0.0880857914628133,-2.2159651666260776,-0.1828707735928049,1.8261018792131263,-1.0714514890391216,-1.5940350455291492,0.8178479250879507,0.0,0,2,62071.2
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-0.8134691350641039,-0.07590310418276833,0.0312,0,2,45128.16
60,0.1358546346905845,-0.0880857914628133,0.800114382804764,-1.2293414089305204,-0.13836300176483904,-1.0218439276402453,-0.07708620066311789,-0.07590310418276833,1.0,0,2,119826.72
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,1.14598082683604,-0.13836300176483904,-0.277730506657103,0.5120201468576708,-0.07590310418276833,0.0625,0,2,60888.384
46,-0.4188443605043235,-0.4791237871352303,0.3979704428806515,1.14598082683604,-0.9476671956888596,-0.277730506657103,1.1011264943784596,-0.5310540913113753,0.0469,1,1,38308.32
